Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 3
LT,LITHUANIA,Lithuania,the Republic of Lithuania,LTU,440,,Yes,,Officially assigned,"Formerly part of USSR (SU, SUN, 810) before its split. See code element SUHH."
