Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
BD,BANGLADESH,Bangladesh,the People's Republic of Bangladesh,BGD,050,,Yes,,Officially assigned
