Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
SV,EL SALVADOR,El Salvador,the Republic of El Salvador,SLV,222,,Yes,,Officially assigned,
