Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
SG,SINGAPORE,Singapore,the Republic of Singapore,SGP,702,,Yes,,Officially assigned
