Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
GT,GUATEMALA,Guatemala,the Republic of Guatemala,GTM,320,,Yes,,Officially assigned,
