Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
PK,PAKISTAN,Pakistan,the Islamic Republic of Pakistan,PAK,586,,Yes,,Officially assigned
