Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
DZ,ALGERIA,Algeria,the People's Democratic Republic of Algeria,DZA,012,,Yes,,Officially assigned
