Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 2
BM,BERMUDA,Bermuda,,BMU,060,,No,,Officially assigned,Subdivision in 2 municipalities and 9 parishes which is not relevant for this part of ISO 3166.
