Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
NG,NIGERIA,Nigeria,the Federal Republic of Nigeria,NGA,566,,Yes,,Officially assigned,
