Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 3
SA,SAUDI ARABIA,Saudi Arabia,the Kingdom of Saudi Arabia,SAU,682,,Yes,,Officially assigned,"The Neutral Zone (NT, NTZ, 536) was divided and is now part of Iraq (IQ, IRQ, 368) and part of Saudi Arabia (SA, SAU, 682). The code entry (NT, NTZ,  536) was deleted from ISO 3166-1. See also code elelement NTHH."
