Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 2
ES,SPAIN,Spain,the Kingdom of Spain,ESP,724,,Yes,,Officially assigned,"Remark: In the autonomous communities of Galicia, Catalonia and the Balearics, the respective regional languages are the sole official languages of toponymy. Old toponymic Castilian language forms are given in square brackets for information.  For the toponyms of the autonomous communities of Navarra, Valencia and the Basque Country, the regional language has co-official status with Castilian. Toponymic regional language forms having equal status to that of Castillian are shown with an asterisk (in accordance with the official Spanish form of presentation)."
