Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
PG,PAPUA NEW GUINEA,Papua New Guinea,the Independent State of Papua New Guinea,PNG,598,,Yes,"Bismarck Archipelago, Bougainville (principal island), Solomon Islands, Northern ",Officially assigned,"Includes: Bismarck Archipelago, Northern Solomon Islands (Principal island: Bougainville)."
