Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
MZ,MOZAMBIQUE,Mozambique,the Republic of Mozambique,MOZ,508,,Yes,,Officially assigned
