Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
BG,BULGARIA,Bulgaria,the Republic of Bulgaria,BGR,100,,Yes,,Officially assigned
