Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
UY,URUGUAY,Uruguay,the Eastern Republic of Uruguay,URY,858,,Yes,,Officially assigned
