Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 3
SI,SLOVENIA,Slovenia,the Republic of Slovenia,SVN,705,,Yes,,Officially assigned,"Formerly part of Yougoslavia  (YU, YUG, 891) before its split. See code element YUCS."
