Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 2
MA,MOROCCO,Morocco,the Kingdom of Morocco,MAR,504,,Yes,,Officially assigned,"Remark: Entries followed by ""(EH)"" are located in their entirety in the territory of Western Sahara (ISO 3166 alpha-2 code element EH)."
