Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 2
HK,HONG KONG,Hong Kong,the Hong Kong Special Administrative Region of China,HKG,344,,No,,Officially assigned,No subdivision reported. Included also as subdivision of China (CN-91).
