Chapter,Role,Name (Country)
,,
Equity and Social Considerations,Lead Author,T. Banuri (Pakistan)
Equity and Social Considerations,Lead Author,K. GÖRAN-MÄLER
Equity and Social Considerations,Lead Author,Michael Grubb (United Kingdom)
Equity and Social Considerations,Lead Author,H.K. JACOBSON
Equity and Social Considerations,Lead Author,Farhana Yamin (United Kingdom)
,,
Equity and Social Considerations,Contributing Author,E.V. Rocheva (Russian Federation)
