Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
KR,"KOREA, REPUBLIC OF",Korea (the Republic of),the Republic of Korea,KOR,410,,Yes,,Officially assigned,Often referred to as South Korea.
