Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
CO,COLOMBIA,Colombia,the Republic of Colombia,COL,170,,Yes,"Malpelo Island, San Andrés y Providencia Islands",Officially assigned,"Includes: Malpelo Island, San Andrés y Providencia Islands."
