Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
CL,CHILE,Chile,the Republic of Chile,CHL,152,,Yes,"Easter Island, Juan Fernández Islands, Sala y Gómez Island, San Ambrosio Island, San Félix Island",Officially assigned,"Includes: Easter Island, Juan Fernández Islands, Sala y Gómez Island, San Ambrosio Island, San Félix Island."
