Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
BE,BELGIUM,Belgium,the Kingdom of Belgium,BEL,056,,Yes,,Officially assigned
