Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
TT,TRINIDAD AND TOBAGO,Trinidad and Tobago,the Republic of Trinidad and Tobago,TTO,780,,Yes,Tobago *,Officially assigned,Tobago * is the second significant part of composite country name.
