Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
OM,OMAN,Oman,the Sultanate of Oman,OMN,512,,Yes,part of the Musandam Peninsula,Officially assigned,Includes: part of the Musandam Peninsula.
