Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
CR,COSTA RICA,Costa Rica,the Republic of Costa Rica,CRI,188,,Yes,Coco Island,Officially assigned,Includes: Coco Island.
