Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
EG,EGYPT,Egypt,the Arab Republic of Egypt,EGY,818,,Yes,,Officially assigned
