Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
MU,MAURITIUS,Mauritius,the Republic of Mauritius,MUS,480,,Yes,"Agalega Islands, Cargados Carajos Shoals, Rodrigues Island",Officially assigned,"Includes: Agalega Islands, Cargados Carajos Shoals, Rodrigues Island."
