Chapter,Role,Name (Country)
Industry,Coordinating Lead Author,Takao Kashiwagi (Japan)
,,
Industry,Lead Author,J. Bruggink (The Netherlands)
Industry,Lead Author,P.-N. Giraud (France)
Industry,Lead Author,P. Khanna (India)
Industry,Lead Author,William Moomaw (USA)
,,
,,
