Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
GR,GREECE,Greece,the Hellenic Republic,GRC,300,,Yes,Mount Athos autonomous area ,Officially assigned,Includes: Mount Athos autonomous area.
