Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 3
ZW,ZIMBABWE,Zimbabwe,the Republic of Zimbabwe,ZWE,716,,Yes,,Officially assigned,"Name changed from Southern Rhodesia (RH, RHO, --) to Zimbabwe (ZW, ZWE, 716). See also code element RHZW."
