Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
SL,SIERRA LEONE,Sierra Leone,the Republic of Sierra Leone,SLE,694,,Yes,,Officially assigned
