Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
BR,BRAZIL,Brazil,the Federative Republic of Brazil,BRA,076,,Yes,"Fernando de Noronha Island, Martim Vaz Islands, Trindade Island",Officially assigned,"Includes: Fernando de Noronha Island, Martim Vaz Islands, Trindade Island."
