Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
ET,ETHIOPIA,Ethiopia,the Federal Democratic Republic of Ethiopia,ETH,231,,Yes,,Officially assigned,
