Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status
DK,DENMARK,Denmark,the Kingdom of Denmark,DNK,208,,Yes,,Officially assigned
