Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
LK,SRI LANKA,Sri Lanka,the Democratic Socialist Republic of Sri Lanka,LKA,144,,Yes,,Officially assigned,
