Alpha-2 code,Short name,Short name lower case,Full name,Alpha-3 code,Numeric code,Remarks,Independent,Territory name,Status,Remark part 1
NZ,NEW ZEALAND,New Zealand,,NZL,554,,Yes,"Antipodes Islands, Auckland Islands, Campbell Island, Chatham Islands, Kermadec Islands",Officially assigned,"Includes: Antipodes Islands, Auckland Islands, Campbell Island, Chatham Islands, Kermadec Islands.            "
